    0.182211864739656448364257812500000000000000E-03    0.791546691894531250000000000000000000000000E+03
    0.185892800800502300262451171875000000000000E-03    0.806953125000000000000000000000000000000000E+03
    0.189648068044334650039672851562500000000000E-03    0.822658325195312500000000000000000000000000E+03
    0.193479223526082932949066162109375000000000E-03    0.838668090820312500000000000000000000000000E+03
    0.197387780644930899143218994140625000000000E-03    0.854988281250000000000000000000000000000000E+03
    0.201375267351977527141571044921875000000000E-03    0.871624816894531250000000000000000000000000E+03
    0.205443298909813165664672851562500000000000E-03    0.888583862304687500000000000000000000000000E+03
    0.209593548788689076900482177734375000000000E-03    0.905871459960937500000000000000000000000000E+03
    0.213827603147365152835845947265625000000000E-03    0.923493957519531250000000000000000000000000E+03
    0.218147222767584025859832763671875000000000E-03    0.941457641601562500000000000000000000000000E+03
    0.222554081119596958160400390625000000000000E-03    0.959769104003906250000000000000000000000000E+03
    0.227049968088977038860321044921875000000000E-03    0.978434875488281250000000000000000000000000E+03
    0.231636688113212585449218750000000000000000E-03    0.997461730957031250000000000000000000000000E+03
    0.236316060181707143783569335937500000000000E-03    0.101685650634765625000000000000000000000000E+04
    0.241089961491525173187255859375000000000000E-03    0.103662609863281250000000000000000000000000E+04
    0.245960312895476818084716796875000000000000E-03    0.105677783203125000000000000000000000000000E+04
    0.250929006142541766166687011718750000000000E-03    0.107731872558593750000000000000000000000000E+04
    0.255998136708512902259826660156250000000000E-03    0.109825634765625000000000000000000000000000E+04
    0.261169654550030827522277832031250000000000E-03    0.111959802246093750000000000000000000000000E+04
    0.266445596935227513313293457031250000000000E-03    0.114135144042968750000000000000000000000000E+04
    0.271828175755217671394348144531250000000000E-03    0.116352441406250000000000000000000000000000E+04
    0.277319486485794186592102050781250000000000E-03    0.118612487792968750000000000000000000000000E+04
    0.282921682810410857200622558593750000000000E-03    0.120916088867187500000000000000000000000000E+04
    0.288637093035504221916198730468750000000000E-03    0.123264074707031250000000000000000000000000E+04
    0.294467929052188992500305175781250000000000E-03    0.125657263183593750000000000000000000000000E+04
    0.300416606478393077850341796875000000000000E-03    0.128096508789062500000000000000000000000000E+04
    0.306485395412892103195190429687500000000000E-03    0.130582702636718750000000000000000000000000E+04
    0.312676827888935804367065429687500000000000E-03    0.133116699218750000000000000000000000000000E+04
    0.318993290420621633529663085937500000000000E-03    0.135699414062500000000000000000000000000000E+04
    0.325437402352690696716308593750000000000000E-03    0.138331750488281250000000000000000000000000E+04
    0.332011666614562273025512695312500000000000E-03    0.141014648437500000000000000000000000000000E+04
    0.338718760758638381958007812500000000000000E-03    0.143749047851562500000000000000000000000000E+04
    0.345561362337321043014526367187500000000000E-03    0.146535913085937500000000000000000000000000E+04
    0.352542119799181818962097167968750000000000E-03    0.149376196289062500000000000000000000000000E+04
    0.359663943527266383171081542968750000000000E-03    0.152270886230468750000000000000000000000000E+04
    0.366929627489298582077026367187500000000000E-03    0.155220983886718750000000000000000000000000E+04
    0.374342111172154545783996582031250000000000E-03    0.158227502441406250000000000000000000000000E+04
    0.381904304958879947662353515625000000000000E-03    0.161291479492187500000000000000000000000000E+04
    0.389619322959333658218383789062500000000000E-03    0.164413952636718750000000000000000000000000E+04
    0.397490162868052721023559570312500000000000E-03    0.167596008300781250000000000000000000000000E+04
    0.405519997002556920051574707031250000000000E-03    0.170838720703125000000000000000000000000000E+04
    0.413712026784196496009826660156250000000000E-03    0.174143188476562500000000000000000000000000E+04
    0.422069540945813059806823730468750000000000E-03    0.177510546875000000000000000000000000000000E+04
    0.430595915531739592552185058593750000000000E-03    0.180941943359375000000000000000000000000000E+04
    0.439294555690139532089233398437500000000000E-03    0.184438513183593750000000000000000000000000E+04
    0.448168895673006772994995117187500000000000E-03    0.188001440429687500000000000000000000000000E+04
    0.457222486147657036781311035156250000000000E-03    0.191631945800781250000000000000000000000000E+04
    0.466458965092897415161132812500000000000000E-03    0.195331225585937500000000000000000000000000E+04
    0.475882086902856826782226562500000000000000E-03    0.199100537109375000000000000000000000000000E+04
    0.485495547764003276824951171875000000000000E-03    0.202941113281250000000000000000000000000000E+04
    0.495303189381957054138183593750000000000000E-03    0.206854248046875000000000000000000000000000E+04
    0.505309028085321187973022460937500000000000E-03    0.210841235351562500000000000000000000000000E+04
    0.515516963787376880645751953125000000000000E-03    0.214903417968750000000000000000000000000000E+04
    0.525931071024388074874877929687500000000000E-03    0.219042089843750000000000000000000000000000E+04
    0.536555540747940540313720703125000000000000E-03    0.223258666992187500000000000000000000000000E+04
    0.547394680324941873550415039062500000000000E-03    0.227554492187500000000000000000000000000000E+04
    0.558452797122299671173095703125000000000000E-03    0.231931005859375000000000000000000000000000E+04
    0.569734314922243356704711914062500000000000E-03    0.236389575195312500000000000000000000000000E+04
    0.581243715714663267135620117187500000000000E-03    0.240931640625000000000000000000000000000000E+04
    0.592985597904771566390991210937500000000000E-03    0.245558618164062500000000000000000000000000E+04
    0.604964734520763158798217773437500000000000E-03    0.250271972656250000000000000000000000000000E+04
    0.617185782175511121749877929687500000000000E-03    0.255073193359375000000000000000000000000000E+04
    0.629653746727854013442993164062500000000000E-03    0.259963769531250000000000000000000000000000E+04
    0.642373692244291305541992187500000000000000E-03    0.264945214843750000000000000000000000000000E+04
    0.655350449960678815841674804687500000000000E-03    0.270019067382812500000000000000000000000000E+04
    0.668589433189481496810913085937500000000000E-03    0.275186889648437500000000000000000000000000E+04
    0.682095822412520647048950195312500000000000E-03    0.280450268554687500000000000000000000000000E+04
    0.695875030942261219024658203125000000000000E-03    0.285810791015625000000000000000000000000000E+04
    0.709932646714150905609130859375000000000000E-03    0.291270117187500000000000000000000000000000E+04
    0.724274199455976486206054687500000000000000E-03    0.296829858398437500000000000000000000000000E+04
    0.738905626349151134490966796875000000000000E-03    0.302491699218750000000000000000000000000000E+04
    0.753832457121461629867553710937500000000000E-03    0.308257299804687500000000000000000000000000E+04
    0.769060861784964799880981445312500000000000E-03    0.314128417968750000000000000000000000000000E+04
    0.784596893936395645141601562500000000000000E-03    0.320106787109375000000000000000000000000000E+04
    0.800446781795471906661987304687500000000000E-03    0.326194116210937500000000000000000000000000E+04
    0.816616869997233152389526367187500000000000E-03    0.332392236328125000000000000000000000000000E+04
    0.833113677799701690673828125000000000000000E-03    0.338702905273437500000000000000000000000000E+04
    0.849943608045578002929687500000000000000000E-03    0.345127978515625000000000000000000000000000E+04
    0.867113587446510791778564453125000000000000E-03    0.351669287109375000000000000000000000000000E+04
    0.884630659129470586776733398437500000000000E-03    0.358328710937500000000000000000000000000000E+04
    0.902501342352479696273803710937500000000000E-03    0.365108129882812500000000000000000000000000E+04
    0.920733029488474130630493164062500000000000E-03    0.372009448242187500000000000000000000000000E+04
    0.939333112910389900207519531250000000000000E-03    0.379034521484375000000000000000000000000000E+04
    0.958308868575841188430786132812500000000000E-03    0.386185205078125000000000000000000000000000E+04
    0.977667979896068572998046875000000000000000E-03    0.393463378906250000000000000000000000000000E+04
    0.997418188489973545074462890625000000000000E-03    0.400870898437500000000000000000000000000000E+04
    0.101756735239177942276000976562500000000000E-02    0.408409667968750000000000000000000000000000E+04
    0.103812362067401409149169921875000000000000E-02    0.416081591796875000000000000000000000000000E+04
    0.105909502599388360977172851562500000000000E-02    0.423888623046875000000000000000000000000000E+04
    0.108049006666988134384155273437500000000000E-02    0.431832666015625000000000000000000000000000E+04
    0.110231747385114431381225585937500000000000E-02    0.439915673828125000000000000000000000000000E+04
    0.112458574585616588592529296875000000000000E-02    0.448139599609375000000000000000000000000000E+04
    0.114730407949537038803100585937500000000000E-02    0.456506445312500000000000000000000000000000E+04
    0.117048120591789484024047851562500000000000E-02    0.465018164062500000000000000000000000000000E+04
    0.119412643834948539733886718750000000000000E-02    0.473676757812500000000000000000000000000000E+04
    0.121824943926185369491577148437500000000000E-02    0.482484228515625000000000000000000000000000E+04
    0.124285963829606771469116210937500000000000E-02    0.491442626953125000000000000000000000000000E+04
    0.126796704716980457305908203125000000000000E-02    0.500553955078125000000000000000000000000000E+04
    0.129358167760074138641357421875000000000000E-02    0.509820214843750000000000000000000000000000E+04
    0.131971365772187709808349609375000000000000E-02    0.519243457031250000000000000000000000000000E+04
    0.134637358132749795913696289062500000000000E-02    0.528825781250000000000000000000000000000000E+04
    0.137357215862721204757690429687500000000000E-02    0.538569189453125000000000000000000000000000E+04
    0.140132009983062744140625000000000000000000E-02    0.548475732421875000000000000000000000000000E+04
    0.142962858080863952636718750000000000000000E-02    0.558547509765625000000000000000000000000000E+04
    0.145850901026278734207153320312500000000000E-02    0.568786572265625000000000000000000000000000E+04
    0.148797314614057540893554687500000000000000E-02    0.579195019531250000000000000000000000000000E+04
    0.151803228072822093963623046875000000000000E-02    0.589774853515625000000000000000000000000000E+04
    0.154869852121919393539428710937500000000000E-02    0.600527978515625000000000000000000000000000E+04
    0.157998420763760805130004882812500000000000E-02    0.611456201171875000000000000000000000000000E+04
    0.161190202925354242324829101562500000000000E-02    0.622561328125000000000000000000000000000000E+04
    0.164446467533707618713378906250000000000000E-02    0.633845166015625000000000000000000000000000E+04
    0.167768495157361030578613281250000000000000E-02    0.645309472656250000000000000000000000000000E+04
    0.171157636214047670364379882812500000000000E-02    0.656955908203125000000000000000000000000000E+04
    0.174615241121500730514526367187500000000000E-02    0.668786279296875000000000000000000000000000E+04
    0.178142695222049951553344726562500000000000E-02    0.680802246093750000000000000000000000000000E+04
    0.181741418782621622085571289062500000000000E-02    0.693005419921875000000000000000000000000000E+04
    0.185412843711674213409423828125000000000000E-02    0.705397509765625000000000000000000000000000E+04
    0.189158413559198379516601562500000000000000E-02    0.717980029296875000000000000000000000000000E+04
    0.192979711573570966720581054687500000000000E-02    0.730754541015625000000000000000000000000000E+04
    0.196878169663250446319580078125000000000000E-02    0.743722607421875000000000000000000000000000E+04
    0.200855359435081481933593750000000000000000E-02    0.756885693359375000000000000000000000000000E+04
    0.204912899062037467956542968750000000000000E-02    0.770245214843750000000000000000000000000000E+04
    0.209052418358623981475830078125000000000000E-02    0.783802636718750000000000000000000000000000E+04
    0.213275570422410964965820312500000000000000E-02    0.797559228515625000000000000000000000000000E+04
    0.217583985067903995513916015625000000000000E-02    0.811516357421875000000000000000000000000000E+04
    0.221979478374123573303222656250000000000000E-02    0.825675195312500000000000000000000000000000E+04
    0.226463773287832736968994140625000000000000E-02    0.840037109375000000000000000000000000000000E+04
    0.231038639321923255920410156250000000000000E-02    0.854603027343750000000000000000000000000000E+04
    0.235705915838479995727539062500000000000000E-02    0.869374218750000000000000000000000000000000E+04
    0.240467488765716552734375000000000000000000E-02    0.884351660156250000000000000000000000000000E+04
    0.245325244031846523284912109375000000000000E-02    0.899536230468750000000000000000000000000000E+04
    0.250281183980405330657958984375000000000000E-02    0.914928906250000000000000000000000000000000E+04
    0.255337217822670936584472656250000000000000E-02    0.930529980468750000000000000000000000000000E+04
    0.260495371185243129730224609375000000000000E-02    0.946339746093750000000000000000000000000000E+04
    0.265757716260850429534912109375000000000000E-02    0.962358300781250000000000000000000000000000E+04
    0.271126371808350086212158203125000000000000E-02    0.978585644531250000000000000000000000000000E+04
    0.276603479869663715362548828125000000000000E-02    0.995021777343750000000000000000000000000000E+04
    0.282191229052841663360595703125000000000000E-02    0.101166630859375000000000000000000000000000E+05
    0.287891877815127372741699218750000000000000E-02    0.102851884765625000000000000000000000000000E+05
    0.293707661330699920654296875000000000000000E-02    0.104557910156250000000000000000000000000000E+05
    0.299640954472124576568603515625000000000000E-02    0.106284628906250000000000000000000000000000E+05
    0.305694085545837879180908203125000000000000E-02    0.108031972656250000000000000000000000000000E+05
    0.311869522556662559509277343750000000000000E-02    0.109799843750000000000000000000000000000000E+05
    0.318169780075550079345703125000000000000000E-02    0.111588154296875000000000000000000000000000E+05
    0.324597232975065708160400390625000000000000E-02    0.113396767578125000000000000000000000000000E+05
    0.331154512241482734680175781250000000000000E-02    0.115225566406250000000000000000000000000000E+05
    0.337844272144138813018798828125000000000000E-02    0.117074384765625000000000000000000000000000E+05
    0.344669190235435962677001953125000000000000E-02    0.118943076171875000000000000000000000000000E+05
    0.351631967350840568542480468750000000000000E-02    0.120831445312500000000000000000000000000000E+05
    0.358735374175012111663818359375000000000000E-02    0.122739296875000000000000000000000000000000E+05
    0.365982321090996265411376953125000000000000E-02    0.124666416015625000000000000000000000000000E+05
    0.373375625349581241607666015625000000000000E-02    0.126612568359375000000000000000000000000000E+05
    0.380918313749134540557861328125000000000000E-02    0.128577500000000000000000000000000000000000E+05
    0.388613343238830566406250000000000000000000E-02    0.130560957031250000000000000000000000000000E+05
    0.396463880315423011779785156250000000000000E-02    0.132562636718750000000000000000000000000000E+05
    0.404472928494215011596679687500000000000000E-02    0.134582236328125000000000000000000000000000E+05
    0.412643933668732643127441406250000000000000E-02    0.136619414062500000000000000000000000000000E+05
    0.420979922637343406677246093750000000000000E-02    0.138673769531250000000000000000000000000000E+05
    0.429484248161315917968750000000000000000000E-02    0.140744824218750000000000000000000000000000E+05
    0.438160402700304985046386718750000000000000E-02    0.142832099609375000000000000000000000000000E+05
    0.447011832147836685180664062500000000000000E-02    0.144935078125000000000000000000000000000000E+05
    0.456042028963565826416015625000000000000000E-02    0.147053232421875000000000000000000000000000E+05
    0.465254718437790870666503906250000000000000E-02    0.149186005859375000000000000000000000000000E+05
    0.474653439596295356750488281250000000000000E-02    0.151332783203125000000000000000000000000000E+05
    0.484242103993892669677734375000000000000000E-02    0.153492978515625000000000000000000000000000E+05
    0.494024436920881271362304687500000000000000E-02    0.155665937500000000000000000000000000000000E+05
    0.504004349932074546813964843750000000000000E-02    0.157851005859375000000000000000000000000000E+05
    0.514185894280672073364257812500000000000000E-02    0.160047480468750000000000000000000000000000E+05
    0.524573167786002159118652343750000000000000E-02    0.162254638671875000000000000000000000000000E+05
    0.535170361399650573730468750000000000000000E-02    0.164471699218750000000000000000000000000000E+05
    0.545981479808688163757324218750000000000000E-02    0.166697832031250000000000000000000000000000E+05
    0.557011039927601814270019531250000000000000E-02    0.168932187500000000000000000000000000000000E+05
    0.568263372406363487243652343750000000000000E-02    0.171173808593750000000000000000000000000000E+05
    0.579743087291717529296875000000000000000000E-02    0.173421816406250000000000000000000000000000E+05
    0.591454654932022094726562500000000000000000E-02    0.175675234375000000000000000000000000000000E+05
    0.603402825072407722473144531250000000000000E-02    0.177933027343750000000000000000000000000000E+05
    0.615592347458004951477050781250000000000000E-02    0.180194121093750000000000000000000000000000E+05
    0.628028111532330513000488281250000000000000E-02    0.182457402343750000000000000000000000000000E+05
    0.640715099871158599853515625000000000000000E-02    0.184721718750000000000000000000000000000000E+05
    0.653658434748649597167968750000000000000000E-02    0.186985878906250000000000000000000000000000E+05
    0.666863145306706428527832031250000000000000E-02    0.189248652343750000000000000000000000000000E+05
    0.680334679782390594482421875000000000000000E-02    0.191508769531250000000000000000000000000000E+05
    0.694078346714377403259277343750000000000000E-02    0.193764882812500000000000000000000000000000E+05
    0.708099640905857086181640625000000000000000E-02    0.196015585937500000000000000000000000000000E+05
    0.722404150292277336120605468750000000000000E-02    0.198259414062500000000000000000000000000000E+05
    0.736997742205858230590820312500000000000000E-02    0.200494902343750000000000000000000000000000E+05
    0.751886051148176193237304687500000000000000E-02    0.202720546875000000000000000000000000000000E+05
    0.767075084149837493896484375000000000000000E-02    0.204934785156250000000000000000000000000000E+05
    0.782571360468864440917968750000000000000000E-02    0.207135957031250000000000000000000000000000E+05
    0.798380374908447265625000000000000000000000E-02    0.209322343750000000000000000000000000000000E+05
    0.814508739858865737915039062500000000000000E-02    0.211492167968750000000000000000000000000000E+05
    0.830962881445884704589843750000000000000000E-02    0.213643671875000000000000000000000000000000E+05
    0.847749505192041397094726562500000000000000E-02    0.215775000000000000000000000000000000000000E+05
    0.864875130355358123779296875000000000000000E-02    0.217884277343750000000000000000000000000000E+05
    0.882346741855144500732421875000000000000000E-02    0.219969589843750000000000000000000000000000E+05
    0.900171231478452682495117187500000000000000E-02    0.222028847656250000000000000000000000000000E+05
    0.918355956673622131347656250000000000000000E-02    0.224059941406250000000000000000000000000000E+05
    0.936907902359962463378906250000000000000000E-02    0.226060761718750000000000000000000000000000E+05
    0.955834705382585525512695312500000000000000E-02    0.228029140625000000000000000000000000000000E+05
    0.975143909454345703125000000000000000000000E-02    0.229962910156250000000000000000000000000000E+05
    0.994843058288097381591796875000000000000000E-02    0.231859824218750000000000000000000000000000E+05
    0.101494016125798225402832031250000000000000E-01    0.233717460937500000000000000000000000000000E+05
    0.103544332087039947509765625000000000000000E-01    0.235533378906250000000000000000000000000000E+05
    0.105636063963174819946289062500000000000000E-01    0.237305156250000000000000000000000000000000E+05
    0.107770059257745742797851562500000000000000E-01    0.239030312500000000000000000000000000000000E+05
    0.109947146847844123840332031250000000000000E-01    0.240706347656250000000000000000000000000000E+05
    0.112168220803141593933105468750000000000000E-01    0.242330761718750000000000000000000000000000E+05
    0.114434175193309783935546875000000000000000E-01    0.243900839843750000000000000000000000000000E+05
    0.116745894774794578552246093750000000000000E-01    0.245413886718750000000000000000000000000000E+05
    0.119104310870170593261718750000000000000000E-01    0.246867128906250000000000000000000000000000E+05
    0.121510382741689682006835937500000000000000E-01    0.248257832031250000000000000000000000000000E+05
    0.123965051025152206420898437500000000000000E-01    0.249583300781250000000000000000000000000000E+05
    0.126469302922487258911132812500000000000000E-01    0.250840800781250000000000000000000000000000E+05
    0.129024153575301170349121093750000000000000E-01    0.252027480468750000000000000000000000000000E+05
    0.131630674004554748535156250000000000000000E-01    0.253140390625000000000000000000000000000000E+05
    0.134289795532822608947753906250000000000000E-01    0.254176601562500000000000000000000000000000E+05
    0.137002617120742797851562500000000000000000E-01    0.255133261718750000000000000000000000000000E+05
    0.139770256355404853820800781250000000000000E-01    0.256007519531250000000000000000000000000000E+05
    0.142593793570995330810546875000000000000000E-01    0.256796621093750000000000000000000000000000E+05
    0.145474374294281005859375000000000000000000E-01    0.257497734375000000000000000000000000000000E+05
    0.148413162678480148315429687500000000000000E-01    0.258107890625000000000000000000000000000000E+05
    0.151411294937133789062500000000000000000000E-01    0.258624296875000000000000000000000000000000E+05
    0.154470009729266166687011718750000000000000E-01    0.259044140625000000000000000000000000000000E+05
    0.157590489834547042846679687500000000000000E-01    0.259364765625000000000000000000000000000000E+05
    0.160774048417806625366210937500000000000000E-01    0.259583613281250000000000000000000000000000E+05
    0.164021886885166168212890625000000000000000E-01    0.259698105468750000000000000000000000000000E+05
    0.167335346341133117675781250000000000000000E-01    0.259705664062500000000000000000000000000000E+05
    0.170715730637311935424804687500000000000000E-01    0.259603808593750000000000000000000000000000E+05
    0.174164418131113052368164062500000000000000E-01    0.259390156250000000000000000000000000000000E+05
    0.177682787179946899414062500000000000000000E-01    0.259062500000000000000000000000000000000000E+05
    0.181272197514772415161132812500000000000000E-01    0.258618828125000000000000000000000000000000E+05
    0.184934139251708984375000000000000000000000E-01    0.258057265625000000000000000000000000000000E+05
    0.188670046627521514892578125000000000000000E-01    0.257376308593750000000000000000000000000000E+05
    0.192481447011232376098632812500000000000000E-01    0.256574667968750000000000000000000000000000E+05
    0.196369830518960952758789062500000000000000E-01    0.255651210937500000000000000000000000000000E+05
    0.200336743146181106567382812500000000000000E-01    0.254605097656250000000000000000000000000000E+05
    0.204383805394172668457031250000000000000000E-01    0.253435605468750000000000000000000000000000E+05
    0.208512637764215469360351562500000000000000E-01    0.252142246093750000000000000000000000000000E+05
    0.212724860757589340209960937500000000000000E-01    0.250724550781250000000000000000000000000000E+05
    0.217022281140089035034179687500000000000000E-01    0.249182031250000000000000000000000000000000E+05
    0.221406426280736923217773437500000000000000E-01    0.247514531250000000000000000000000000000000E+05
    0.225879121571779251098632812500000000000000E-01    0.245722089843750000000000000000000000000000E+05
    0.230442192405462265014648437500000000000000E-01    0.243805058593750000000000000000000000000000E+05
    0.235097426921129226684570312500000000000000E-01    0.241764082031250000000000000000000000000000E+05
    0.239846706390380859375000000000000000000000E-01    0.239601875000000000000000000000000000000000E+05
    0.244691912084817886352539062500000000000000E-01    0.237323613281250000000000000000000000000000E+05
    0.249635018408298492431640625000000000000000E-01    0.234934628906250000000000000000000000000000E+05
    0.254677981138229370117187500000000000000000E-01    0.232440351562500000000000000000000000000000E+05
    0.259822811931371688842773437500000000000000E-01    0.229846347656250000000000000000000000000000E+05
    0.265071578323841094970703125000000000000000E-01    0.227158125000000000000000000000000000000000E+05
    0.270426385104656219482421875000000000000000E-01    0.224379042968750000000000000000000000000000E+05
    0.275889337062835693359375000000000000000000E-01    0.221507363281250000000000000000000000000000E+05
    0.281462669372558593750000000000000000000000E-01    0.218541035156250000000000000000000000000000E+05
    0.287148579955101013183593750000000000000000E-01    0.215478457031250000000000000000000000000000E+05
    0.292949359863996505737304687500000000000000E-01    0.212318496093750000000000000000000000000000E+05
    0.298867337405681610107421875000000000000000E-01    0.209060488281250000000000000000000000000000E+05
    0.304904840886592864990234375000000000000000E-01    0.205709648437500000000000000000000000000000E+05
    0.311064328998327255249023437500000000000000E-01    0.202297421875000000000000000000000000000000E+05
    0.317348241806030273437500000000000000000000E-01    0.198861464843750000000000000000000000000000E+05
    0.323759093880653381347656250000000000000000E-01    0.195437128906250000000000000000000000000000E+05
    0.330299474298954010009765625000000000000000E-01    0.192057500000000000000000000000000000000000E+05
    0.336971953511238098144531250000000000000000E-01    0.188753417968750000000000000000000000000000E+05
    0.343779213726520538330078125000000000000000E-01    0.185550507812500000000000000000000000000000E+05
    0.350724011659622192382812500000000000000000E-01    0.182439687500000000000000000000000000000000E+05
    0.357809104025363922119140625000000000000000E-01    0.179392246093750000000000000000000000000000E+05
    0.365037508308887481689453125000000000000000E-01    0.176381035156250000000000000000000000000000E+05
    0.372411720454692840576171875000000000000000E-01    0.173380585937500000000000000000000000000000E+05
    0.379934944212436676025390625000000000000000E-01    0.170367265625000000000000000000000000000000E+05
    0.387610122561454772949218750000000000000000E-01    0.167319589843750000000000000000000000000000E+05
    0.395440347492694854736328125000000000000000E-01    0.164233671875000000000000000000000000000000E+05
    0.403428785502910614013671875000000000000000E-01    0.161124882812500000000000000000000000000000E+05
    0.411578565835952758789062500000000000000000E-01    0.158008720703125000000000000000000000000000E+05
    0.419893004000186920166015625000000000000000E-01    0.154899716796875000000000000000000000000000E+05
    0.428375415503978729248046875000000000000000E-01    0.151811396484375000000000000000000000000000E+05
    0.437029153108596801757812500000000000000000E-01    0.148756347656250000000000000000000000000000E+05
    0.445857718586921691894531250000000000000000E-01    0.145751953125000000000000000000000000000000E+05
    0.454864650964736938476562500000000000000000E-01    0.142827548828125000000000000000000000000000E+05
    0.464053489267826080322265625000000000000000E-01    0.140011953125000000000000000000000000000000E+05
    0.473427996039390563964843750000000000000000E-01    0.137331640625000000000000000000000000000000E+05
    0.482991859316825866699218750000000000000000E-01    0.134810986328125000000000000000000000000000E+05
    0.492748916149139404296875000000000000000000E-01    0.132472568359375000000000000000000000000000E+05
    0.502703115344047546386718750000000000000000E-01    0.130330234375000000000000000000000000000000E+05
    0.512858368456363677978515625000000000000000E-01    0.128361884765625000000000000000000000000000E+05
    0.523218810558319091796875000000000000000000E-01    0.126536318359375000000000000000000000000000E+05
    0.533788502216339111328125000000000000000000E-01    0.124824248046875000000000000000000000000000E+05
    0.544571764767169952392578125000000000000000E-01    0.123198066406250000000000000000000000000000E+05
    0.555572807788848876953125000000000000000000E-01    0.121631611328125000000000000000000000000000E+05
    0.566796138882637023925781250000000000000000E-01    0.120100390625000000000000000000000000000000E+05
    0.578246153891086578369140625000000000000000E-01    0.118585000000000000000000000000000000000000E+05
    0.589927472174167633056640625000000000000000E-01    0.117069365234375000000000000000000000000000E+05
    0.601844787597656250000000000000000000000000E-01    0.115538291015625000000000000000000000000000E+05
    0.614003166556358337402343750000000000000000E-01    0.113977382812500000000000000000000000000000E+05
    0.626406818628311157226562500000000000000000E-01    0.112373125000000000000000000000000000000000E+05
    0.639061108231544494628906250000000000000000E-01    0.110713085937500000000000000000000000000000E+05
    0.651970952749252319335937500000000000000000E-01    0.108991875000000000000000000000000000000000E+05
    0.665141642093658447265625000000000000000000E-01    0.107211914062500000000000000000000000000000E+05
    0.678578317165374755859375000000000000000000E-01    0.105376191406250000000000000000000000000000E+05
    0.692286565899848937988281250000000000000000E-01    0.103487822265625000000000000000000000000000E+05
    0.706271678209304809570312500000000000000000E-01    0.101550019531250000000000000000000000000000E+05
    0.720539242029190063476562500000000000000000E-01    0.995624804687500000000000000000000000000000E+04
    0.735095068812370300292968750000000000000000E-01    0.975056835937500000000000000000000000000000E+04
    0.749944970011711120605468750000000000000000E-01    0.953556542968750000000000000000000000000000E+04
    0.765094906091690063476562500000000000000000E-01    0.930912792968750000000000000000000000000000E+04
    0.780550837516784667968750000000000000000000E-01    0.906945800781250000000000000000000000000000E+04
    0.796318948268890380859375000000000000000000E-01    0.881570898437500000000000000000000000000000E+04
    0.812405645847320556640625000000000000000000E-01    0.855043554687500000000000000000000000000000E+04
    0.828817337751388549804687500000000000000000E-01    0.827707617187500000000000000000000000000000E+04
    0.845560505986213684082031250000000000000000E-01    0.799882568359375000000000000000000000000000E+04
    0.862641930580139160156250000000000000000000E-01    0.771861474609375000000000000000000000000000E+04
    0.880068466067314147949218750000000000000000E-01    0.743952392578125000000000000000000000000000E+04
    0.897847041487693786621093750000000000000000E-01    0.716484960937500000000000000000000000000000E+04
